  ID    epoch(MJD)       a(AU)            e             i(deg)         LAN(deg)      argperi(deg)       M(deg)
40545   64328        2.320000e+00    2.328000e-01    2.335000e+01    6.210000e+00    1.083300e+02    3.375878e+02
40546   64328        2.571000e+00    2.352000e-01    4.280000e+00    2.745200e+02    3.810000e+01    3.269635e+02
40547   64328        2.866000e+00    7.050000e-02    2.830000e+00    5.426000e+01    2.776200e+02    3.062659e+02
40548   64328        2.456000e+00    1.561000e-01    3.420000e+00    1.485000e+02    1.186900e+02    1.018825e+02
40549   64328        2.964000e+00    1.535000e-01    8.490000e+00    1.478500e+02    1.945200e+02    1.643172e+02
40550   64328        2.522000e+00    8.700000e-02    3.510000e+00    1.518500e+02    1.708100e+02    1.733662e+02
40551   64328        2.791000e+00    2.095000e-01    5.510000e+00    3.080300e+02    1.097000e+01    1.290496e+02
40552   64328        2.261000e+00    1.309000e-01    5.810000e+00    1.651400e+02    3.920000e+01    2.002236e+01
40553   64328        3.020000e+00    1.483000e-01    1.220000e+01    3.514800e+02    3.300200e+02    1.492946e+02
40554   64328        2.679000e+00    2.176000e-01    1.086000e+01    3.528300e+02    1.418000e+01    1.712142e+02
40555   64328        2.700000e+00    1.874000e-01    1.266000e+01    1.394900e+02    1.590100e+02    8.675325e+01
40556   64328        2.572000e+00    3.024000e-01    2.770000e+00    1.598000e+01    4.450000e+00    4.655216e+01
40557   64328        2.697000e+00    4.250000e-02    1.239000e+01    3.441800e+02    5.291000e+01    1.244421e+02
40558   64328        2.627000e+00    2.020000e-01    1.263000e+01    4.404000e+01    3.117000e+01    2.886426e+02
40559   64328        2.711000e+00    3.760000e-02    1.397000e+01    3.051900e+02    1.036100e+02    3.253771e+02
40560   64328        2.852000e+00    4.840000e-02    1.530000e+00    3.558400e+02    6.744000e+01    1.103370e+02
40561   64328        3.058000e+00    3.770000e-02    2.154000e+01    1.853000e+02    1.908700e+02    1.578737e+02
40562   64328        2.646000e+00    2.417000e-01    7.080000e+00    1.367900e+02    1.440200e+02    4.426340e+01
40563   64328        3.175000e+00    1.740000e-02    1.372000e+01    5.738000e+01    1.578800e+02    4.806085e+01
40564   64328        2.450000e+00    1.301000e-01    1.663000e+01    4.688000e+01    2.365100e+02    5.531448e+01
40565   64328        2.801000e+00    1.557000e-01    4.100000e+00    3.514500e+02    8.613000e+01    9.918506e+00
40566   64328        2.275000e+00    1.841000e-01    5.360000e+00    1.866100e+02    1.657000e+02    2.625040e+02
40567   64328        3.146000e+00    6.760000e-02    1.041000e+01    8.734000e+01    2.773900e+02    2.275235e+02
40568   64328        3.053000e+00    8.570000e-02    1.270000e+00    1.445000e+01    2.602000e+01    2.687947e+02
40569   64328        2.611000e+00    9.500000e-02    6.740000e+00    8.209000e+01    8.445000e+01    3.213618e+02
40570   64328        2.566000e+00    1.435000e-01    1.342000e+01    3.715000e+01    8.744000e+01    2.367919e+01
40571   64328        2.544000e+00    2.850000e-01    1.254000e+01    1.333800e+02    1.284500e+02    2.916348e+01
40572   64328        2.485000e+00    1.067000e-01    6.870000e+00    1.345000e+01    1.006700e+02    3.360349e+02
40573   64328        2.976000e+00    1.710000e-01    3.670000e+00    9.382000e+01    2.239500e+02    1.401628e+02
40574   64328        3.156000e+00    1.563000e-01    2.737000e+01    4.174000e+01    1.117200e+02    8.902521e+01
40575   64328        3.179000e+00    1.511000e-01    1.853000e+01    2.672000e+01    3.190700e+02    3.265025e+02
40576   64328        3.208000e+00    1.728000e-01    4.490000e+00    9.939000e+01    1.433000e+02    8.224010e+01
40577   64328        2.918000e+00    1.427000e-01    4.190000e+00    2.931200e+02    2.611500e+02    2.748388e+02
40578   64328        2.940000e+00    6.390000e-02    4.800000e+00    2.334400e+02    6.533000e+01    2.355880e+02
40579   64328        2.656000e+00    1.449000e-01    2.590000e+00    3.355700e+02    2.935800e+02    2.610831e+02
40580   64328        2.571000e+00    1.430000e-01    8.610000e+00    1.880800e+02    8.173000e+01    3.296235e+02
40581   64328        3.170000e+00    9.260000e-02    7.610000e+00    2.987400e+02    1.128100e+02    2.654080e+02
40582   64328        2.562000e+00    2.368000e-01    1.260000e+01    2.503500e+02    2.152000e+01    1.634429e+02
40583   64328        3.202000e+00    5.290000e-02    1.486000e+01    2.355800e+02    2.067800e+02    1.127643e+02
40584   64328        3.087000e+00    1.820000e-01    8.240000e+00    2.223000e+02    2.126500e+02    2.509513e+02
40585   64328        3.221000e+00    1.572000e-01    5.940000e+00    6.275000e+01    3.582500e+02    4.176263e+01
40586   64328        2.789000e+00    8.790000e-02    3.310000e+00    2.800000e+02    8.460000e+01    3.055493e+02
40587   64328        1.739000e+00    3.718000e-01    1.347000e+01    3.031600e+02    8.557000e+01    1.337019e+02
40588   64328        2.683000e+00    7.930000e-02    5.640000e+00    2.027000e+01    1.266000e+01    2.558960e+00
40589   64328        2.561000e+00    2.657000e-01    2.820000e+01    2.625100e+02    5.263000e+01    1.965038e+01
40590   64328        3.088000e+00    1.461000e-01    1.301000e+01    1.451800e+02    2.199600e+02    1.850169e+01
40591   64328        3.182000e+00    1.454000e-01    1.848000e+01    9.790000e+00    8.400000e+01    2.173892e+02
40592   64328        2.277000e+00    1.936000e-01    2.551000e+01    2.162200e+02    3.359900e+02    1.184408e+02
40593   64328        2.720000e+00    2.893000e-01    6.100000e+00    2.971600e+02    1.220200e+02    1.782893e+01
40594   64328        2.556000e+00    1.371000e-01    9.430000e+00    1.974600e+02    2.401800e+02    2.996471e+02
40595   64328        2.253000e+00    2.760000e-02    8.570000e+00    1.066700e+02    1.926300e+02    2.758502e+02
40596   64328        3.926000e+00    1.908000e-01    3.640000e+00    5.324000e+01    1.163000e+01    1.072303e+02
40597   64328        2.353000e+00    1.256000e-01    2.740000e+00    8.520000e+00    2.390700e+02    1.966730e+02
40598   64328        2.594000e+00    1.787000e-01    8.540000e+00    2.249200e+02    7.242000e+01    2.879173e+02
40599   64328        3.084000e+00    1.548000e-01    1.699000e+01    8.011000e+01    6.217000e+01    1.571322e+02
40600   64328        2.521000e+00    1.533000e-01    8.790000e+00    1.627300e+02    3.442200e+02    2.288193e+02
40601   64328        2.173000e+00    2.125000e-01    5.420000e+00    1.171500e+02    1.452400e+02    2.331939e+02
40602   64328        3.170000e+00    1.995000e-01    9.130000e+00    2.981900e+02    1.319200e+02    7.637795e+01
40603   64328        2.837000e+00    2.780000e-02    2.960000e+00    6.927000e+01    2.029600e+02    5.559540e+01
40604   64328        3.162000e+00    1.947000e-01    9.630000e+00    7.034000e+01    6.972000e+01    1.747707e+02
40605   64328        2.690000e+00    1.038000e-01    1.371000e+01    1.570500e+02    3.799000e+01    2.372777e+02
40606   64328        2.332000e+00    1.607000e-01    2.431000e+01    1.333300e+02    1.647000e+01    3.220922e+02
40607   64328        2.991000e+00    1.474000e-01    1.680000e+00    1.478200e+02    1.859000e+02    1.391718e+02
40608   64328        2.390000e+00    1.625000e-01    8.020000e+00    2.381500e+02    2.493300e+02    2.455918e+02
40609   64328        3.082000e+00    1.840000e-02    1.106000e+01    2.488000e+01    6.020000e+01    1.042645e+02
40610   64328        2.550000e+00    2.369000e-01    1.454000e+01    9.119000e+01    3.215300e+02    1.661539e+02
40611   64328        3.204000e+00    1.695000e-01    1.904000e+01    3.824000e+01    3.392300e+02    2.919507e+01
40612   64328        2.638000e+00    2.200000e-02    1.148000e+01    2.370800e+02    1.327500e+02    1.524361e+01
40613   64328        3.141000e+00    4.850000e-02    6.620000e+00    1.183100e+02    3.252900e+02    1.575039e+02
40614   64328        2.648000e+00    1.728000e-01    1.061000e+01    9.330000e+00    3.009600e+02    7.437891e+01
40615   64328        2.455000e+00    2.997000e-01    1.203000e+01    1.317300e+02    2.260900e+02    3.036510e+02
40616   64328        3.178000e+00    1.945000e-01    9.140000e+00    2.226700e+02    2.367700e+02    3.504141e+02
40617   64328        3.134000e+00    2.517000e-01    1.055000e+01    2.325100e+02    1.612900e+02    1.298214e+02
40618   64328        3.057000e+00    1.428000e-01    3.800000e-01    1.624900e+02    1.815800e+02    3.502132e+02
40619   64328        3.172000e+00    1.735000e-01    4.550000e+00    2.630100e+02    2.108400e+02    1.837602e+02
40620   64328        2.610000e+00    3.002000e-01    1.358000e+01    1.086200e+02    1.347600e+02    3.457998e+02
40621   64328        2.662000e+00    1.007000e-01    1.407000e+01    1.248300e+02    3.513700e+02    3.545924e+01
40622   64328        2.533000e+00    1.768000e-01    1.272000e+01    6.409000e+01    2.691600e+02    2.976857e+02
40623   64328        2.738000e+00    6.960000e-02    9.300000e-01    2.348400e+02    9.641000e+01    2.462547e+02
40624   64328        2.986000e+00    5.620000e-02    1.245000e+01    1.631400e+02    1.028700e+02    1.080897e+02
40625   64328        3.188000e+00    1.173000e-01    2.841000e+01    8.951000e+01    2.706000e+01    9.534062e+01
40626   64328        3.147000e+00    1.033000e-01    1.008000e+01    1.761500e+02    2.844500e+02    4.691227e+01
40627   64328        3.154000e+00    1.598000e-01    1.033000e+01    1.988300e+02    3.355000e+02    1.315325e+02
40628   64328        3.032000e+00    3.280000e-02    9.760000e+00    1.278000e+01    2.674100e+02    6.870134e+01
40629   64328        2.813000e+00    8.630000e-02    7.780000e+00    7.487000e+01    2.051200e+02    1.473232e+02
40630   64328        2.488000e+00    9.320000e-02    3.490000e+00    2.206300e+02    2.124700e+02    2.683750e+02
40631   64328        3.143000e+00    4.007000e-01    2.774000e+01    5.246000e+01    3.065700e+02    1.313188e+02
40632   64328        2.602000e+00    1.636000e-01    6.400000e+00    2.998000e+01    7.882000e+01    8.089467e+01
40633   64328        3.331000e+00    2.710000e-01    3.310000e+00    1.368000e+02    2.015300e+02    1.399871e+01
40634   64328        2.574000e+00    2.170000e-01    1.004000e+01    2.978000e+01    2.797700e+02    2.382914e+02
40635   64328        2.278000e+00    2.183000e-01    7.180000e+00    9.221000e+01    2.281200e+02    3.460956e+02
40636   64328        2.422000e+00    1.943000e-01    1.409000e+01    1.840100e+02    1.093800e+02    1.173534e+02
40637   64328        1.426000e+00    3.689000e-01    6.130000e+00    2.010600e+02    2.824000e+02    3.146238e+02
40638   64328        2.752000e+00    1.496000e-01    5.890000e+00    2.605100e+02    9.319000e+01    7.737745e+01
40639   64328        2.255000e+00    1.922000e-01    5.810000e+00    2.157500e+02    2.363400e+02    1.955449e+02
40640   64328        2.605000e+00    2.221000e-01    1.365000e+01    6.690000e+01    2.829300e+02    1.721684e+02
40641   64328        3.099000e+00    2.340000e-01    5.420000e+00    1.371400e+02    1.467000e+02    2.426868e+02
40642   64328        2.773000e+00    2.313000e-01    8.550000e+00    1.168400e+02    2.893900e+02    4.014401e+01
40643   64328        2.381000e+00    2.202000e-01    1.246000e+01    1.064000e+02    1.267500e+02    1.278266e+02
40644   64328        2.726000e+00    5.890000e-02    5.670000e+00    4.530000e+00    3.522800e+02    8.927620e+01
40645   64328        2.666000e+00    2.052000e-01    1.130000e+01    2.402700e+02    1.660000e+01    1.044676e+02
40646   64328        2.633000e+00    2.917000e-01    1.165000e+01    2.694000e+01    2.515400e+02    1.587820e+02
40647   64328        1.804000e+00    9.780000e-02    2.394000e+01    5.004000e+01    3.261100e+02    1.336561e+02
40648   64328        3.416000e+00    8.320000e-02    1.411000e+01    2.574800e+02    1.690700e+02    1.220048e+01
40649   64328        3.111000e+00    1.381000e-01    1.530000e+01    2.226400e+02    1.694700e+02    2.232982e+02
40650   64328        2.753000e+00    1.965000e-01    5.700000e+00    3.492700e+02    1.455800e+02    1.655849e+02
40651   64328        3.060000e+00    1.294000e-01    1.233000e+01    3.462200e+02    2.430600e+02    5.214561e+01
40652   64328        2.765000e+00    7.900000e-02    1.412000e+01    1.246400e+02    1.114200e+02    1.331115e+02
40653   64328        3.001000e+00    3.150000e-02    8.440000e+00    2.732300e+02    3.504200e+02    2.214131e+02
40654   64328        3.080000e+00    1.924000e-01    1.458000e+01    1.127300e+02    3.194500e+02    3.175280e+02
40655   64328        2.589000e+00    1.921000e-01    7.420000e+00    1.665400e+02    1.245800e+02    1.984832e+02
40656   64328        3.180000e+00    9.180000e-02    1.263000e+01    2.624000e+02    1.562100e+02    1.551211e+02
40657   64328        3.110000e+00    1.146000e-01    1.412000e+01    2.129100e+02    1.490300e+02    1.559605e+02
40658   64328        3.106000e+00    1.033000e-01    1.725000e+01    8.281000e+01    2.510300e+02    1.948329e+02
40659   64328        3.050000e+00    7.490000e-02    9.800000e+00    4.464000e+01    7.817000e+01    2.033793e+02
40660   64328        2.622000e+00    2.316000e-01    6.690000e+00    1.815000e+01    1.371900e+02    3.285322e+02
40661   64328        2.730000e+00    2.540000e-02    5.460000e+00    4.850000e+00    1.153600e+02    1.651977e+02
40662   64328        2.305000e+00    2.165000e-01    2.329000e+01    9.955000e+01    5.041000e+01    1.004057e+02
40663   64328        2.797000e+00    1.543000e-01    1.373000e+01    1.555000e+01    3.331500e+02    4.982144e+01
40664   64328        2.950000e+00    1.306000e-01    1.176000e+01    1.399900e+02    1.615300e+02    2.210403e+02
40665   64328        3.010000e+00    1.379000e-01    2.200000e+00    2.858100e+02    2.233100e+02    4.549579e+01
40666   64328        3.165000e+00    1.970000e-01    2.500000e+00    1.121000e+02    2.756700e+02    1.888724e+02
40667   64328        2.281000e+00    1.531000e-01    5.140000e+00    1.120000e+02    1.675900e+02    3.011057e+02
40668   64328        2.996000e+00    1.129000e-01    1.880000e+00    1.010000e+00    8.233000e+01    2.845029e+02
40669   64328        2.582000e+00    2.032000e-01    1.377000e+01    1.245000e+02    1.865100e+02    1.584428e+02
40670   64328        2.642000e+00    1.405000e-01    1.191000e+01    9.409000e+01    9.007000e+01    2.443390e+02
40671   64328        3.097000e+00    9.760000e-02    3.720000e+00    3.141400e+02    3.054800e+02    2.859093e+02
40672   64328        2.613000e+00    1.226000e-01    1.428000e+01    2.732900e+02    3.135000e+01    2.939475e+02
40673   64328        3.066000e+00    1.175000e-01    2.900000e+00    3.093000e+01    7.420000e+00    2.977394e+02
40674   64328        2.644000e+00    8.390000e-02    1.007000e+01    3.016700e+02    3.280500e+02    2.990901e+02
40675   64328        1.900000e+00    6.000000e-02    2.078000e+01    2.489000e+02    3.565800e+02    1.057312e+02
40676   64328        2.279000e+00    1.283000e-01    5.070000e+00    2.931500e+02    3.017100e+02    2.432414e+02
40677   64328        1.857000e+00    1.112000e-01    1.893000e+01    2.063700e+02    2.633800e+02    3.157697e+02
40678   64328        3.087000e+00    1.896000e-01    1.229000e+01    1.172700e+02    2.321600e+02    2.951813e+02
40679   64328        2.437000e+00    1.091000e-01    1.146000e+01    1.645100e+02    4.020000e+01    1.508388e+02
40680   64328        2.581000e+00    1.392000e-01    1.565000e+01    1.408000e+01    3.333200e+02    2.385680e+02
40681   64328        3.011000e+00    6.600000e-03    1.267000e+01    9.485000e+01    2.287800e+02    1.360201e+02
40682   64328        2.794000e+00    4.380000e-02    9.070000e+00    1.690200e+02    7.478000e+01    3.024384e+02
40683   64328        1.907000e+00    1.260000e-01    2.406000e+01    3.542500e+02    3.475700e+02    4.527731e+01
40684   64328        2.945000e+00    3.580000e-02    1.167000e+01    3.600000e+01    1.311400e+02    2.855644e+02
40685   64328        2.606000e+00    1.598000e-01    1.028000e+01    2.661500e+02    1.674400e+02    3.699753e+01
40686   64328        2.951000e+00    6.790000e-02    1.096000e+01    2.426200e+02    1.027000e+02    4.795265e+01
40687   64328        2.795000e+00    6.170000e-02    3.740000e+00    1.657900e+02    1.219900e+02    3.491957e+02
40688   64328        2.654000e+00    1.643000e-01    1.204000e+01    2.172600e+02    6.517000e+01    6.006873e+01
40689   64328        2.545000e+00    2.054000e-01    1.295000e+01    1.882600e+02    1.546100e+02    3.449053e+02
40690   64328        2.567000e+00    1.246000e-01    4.380000e+00    7.743000e+01    2.859900e+02    3.210948e+02
40691   64328        1.938000e+00    7.450000e-02    1.939000e+01    4.290000e+00    3.206100e+02    8.587883e+01
40692   64328        2.710000e+00    4.540000e-02    7.330000e+00    1.713100e+02    1.237100e+02    2.060505e+02
40693   64328        3.097000e+00    1.185000e-01    1.082000e+01    1.945800e+02    1.828800e+02    1.095893e+02
40694   64328        2.379000e+00    2.442000e-01    8.480000e+00    1.922400e+02    2.159900e+02    2.054087e+02
40695   64328        2.337000e+00    6.600000e-02    5.400000e+00    2.639800e+02    4.674000e+01    8.855252e+01
40696   64328        3.216000e+00    1.000000e-01    1.942000e+01    1.756300e+02    8.830000e+00    1.240137e+02
40697   64328        3.091000e+00    2.684000e-01    2.138000e+01    1.235000e+01    2.690100e+02    2.389547e+02
40698   64328        2.768000e+00    1.318000e-01    8.590000e+00    2.332400e+02    2.701900e+02    1.642139e+02
40699   64328        3.055000e+00    6.770000e-02    1.560000e+01    3.162600e+02    1.363800e+02    2.819333e+02
40700   64328        1.835000e+00    1.085000e-01    2.072000e+01    9.758000e+01    2.562800e+02    2.056800e+02
40701   64328        3.100000e+00    2.335000e-01    5.600000e-01    3.393100e+02    5.153000e+01    1.604910e+02
40702   64328        2.269000e+00    1.322000e-01    6.130000e+00    6.461000e+01    3.542700e+02    1.248961e+02
40703   64328        3.056000e+00    1.727000e-01    1.543000e+01    2.735600e+02    1.082900e+02    1.781131e+02
40704   64328        2.730000e+00    8.380000e-02    6.630000e+00    2.652400e+02    2.146400e+02    3.276777e+02
40705   64328        2.918000e+00    1.022000e-01    3.210000e+00    1.097600e+02    2.673200e+02    1.014188e+02
40706   64328        2.799000e+00    4.610000e-02    5.520000e+00    9.254000e+01    2.020700e+02    3.124191e+02
40707   64328        2.542000e+00    1.044000e-01    6.120000e+00    2.810000e+01    1.683400e+02    1.663117e+02
40708   64328        3.025000e+00    2.428000e-01    5.130000e+00    1.381100e+02    3.539200e+02    2.740672e+02
40709   64328        2.577000e+00    1.650000e-01    1.792000e+01    3.317000e+01    3.390900e+02    2.717548e+02
40710   64328        2.247000e+00    8.510000e-02    3.980000e+00    1.771600e+02    3.220200e+02    2.640951e+01
40711   64328        2.728000e+00    1.153000e-01    1.256000e+01    3.479600e+02    8.776000e+01    2.792060e+02
40712   64328        3.189000e+00    1.537000e-01    1.494000e+01    2.071700e+02    3.130100e+02    1.465519e+02
40713   64328        2.322000e+00    1.055000e-01    1.402000e+01    2.019000e+01    3.183600e+02    1.995564e+02
40714   64328        3.085000e+00    5.390000e-02    9.370000e+00    9.820000e+01    2.574800e+02    3.361616e+02
40715   64328        3.166000e+00    2.021000e-01    2.848000e+01    1.068200e+02    4.996000e+01    1.278669e+02
40716   64328        3.091000e+00    4.640000e-02    8.520000e+00    2.465500e+02    3.031000e+01    1.129647e+02
40717   64328        3.156000e+00    1.989000e-01    1.834000e+01    1.310800e+02    1.815800e+02    1.654452e+02
40718   64328        2.861000e+00    1.008000e-01    1.308000e+01    1.131500e+02    2.866600e+02    3.004582e+02
40719   64328        3.106000e+00    1.034000e-01    6.340000e+00    1.699800e+02    1.550700e+02    1.487229e+02
40720   64328        3.165000e+00    2.165000e-01    1.094000e+01    9.961000e+01    2.900400e+02    2.087524e+02
40721   64328        2.349000e+00    2.359000e-01    6.460000e+00    1.924300e+02    2.359500e+02    1.170526e+02
40722   64328        1.922000e+00    7.820000e-02    1.891000e+01    2.799400e+02    2.273300e+02    9.276735e+01
40723   64328        2.805000e+00    7.590000e-02    1.777000e+01    1.471300e+02    5.679000e+01    1.108929e+02
40724   64328        2.217000e+00    1.299000e-01    7.230000e+00    1.412600e+02    1.375200e+02    2.994641e+02
40725   64328        2.851000e+00    9.200000e-03    6.900000e+00    1.714600e+02    1.082500e+02    3.011946e+02
40726   64328        3.020000e+00    1.152000e-01    9.530000e+00    1.213400e+02    6.056000e+01    1.788546e+02
40727   64328        2.214000e+00    1.651000e-01    3.170000e+00    3.106000e+02    7.296000e+01    3.128129e+02
40728   64328        2.753000e+00    9.670000e-02    1.211000e+01    3.079000e+02    2.961000e+02    1.181487e+01
40729   64328        2.909000e+00    1.995000e-01    1.804000e+01    1.778700e+02    1.324200e+02    1.958870e+02
40730   64328        2.579000e+00    2.325000e-01    3.400000e+00    2.901100e+02    1.517100e+02    1.433302e+02
40731   64328        3.446000e+00    7.250000e-02    9.960000e+00    3.162000e+01    1.840000e+00    5.310997e+01
40732   64328        3.208000e+00    1.455000e-01    1.602000e+01    9.811000e+01    1.541900e+02    7.366010e+01
40733   64328        2.423000e+00    1.560000e-01    9.080000e+00    1.540300e+02    6.670000e+01    2.923805e+02
40734   64328        3.029000e+00    1.803000e-01    8.180000e+00    1.954900e+02    9.354000e+01    2.777475e+02
40735   64328        2.891000e+00    3.240000e-02    1.098000e+01    2.535100e+02    1.034800e+02    3.348207e+02
40736   64328        2.586000e+00    1.310000e-01    1.411000e+01    1.085500e+02    1.148300e+02    3.323980e+02
40737   64328        3.100000e+00    9.900000e-02    8.740000e+00    2.722800e+02    1.567300e+02    1.153310e+02
40738   64328        2.604000e+00    3.157000e-01    6.630000e+00    2.051600e+02    2.081100e+02    3.505699e+02
40739   64328        2.372000e+00    1.516000e-01    1.970000e+00    1.972500e+02    8.815000e+01    6.056656e+01
40740   64328        3.046000e+00    1.419000e-01    1.667000e+01    1.223600e+02    2.821200e+02    1.669502e+02
40741   64328        3.189000e+00    3.250000e-02    2.210000e+00    3.555100e+02    2.072300e+02    2.205519e+02
40742   64328        2.542000e+00    2.809000e-01    5.790000e+00    6.143000e+01    2.967700e+02    3.515217e+02
40743   64328        2.288000e+00    1.702000e-01    2.528000e+01    1.513800e+02    1.576300e+02    1.975952e+02
40744   64328        2.751000e+00    1.995000e-01    1.356000e+01    5.786000e+01    3.487800e+02    2.507305e+02
40745   64328        2.254000e+00    2.341000e-01    5.010000e+00    3.291900e+02    4.494000e+01    1.919121e+02
40746   64328        2.768000e+00    6.830000e-02    4.050000e+00    2.905900e+02    9.811000e+01    7.358387e+01
40747   64328        2.974000e+00    2.350000e-02    1.341000e+01    1.724500e+02    1.516000e+01    3.564599e+02
40748   64328        3.060000e+00    7.900000e-02    1.078000e+01    3.412600e+02    1.117000e+01    2.211256e+02
40749   64328        2.632000e+00    9.450000e-02    1.278000e+01    1.017600e+02    2.438500e+02    2.501673e+02
40750   64328        2.301000e+00    1.850000e-01    4.760000e+00    1.633300e+02    1.461000e+02    2.303025e+02
40751   64328        3.179000e+00    2.050000e-01    1.583000e+01    5.061000e+01    2.627800e+02    3.955245e+01
40752   64328        3.178000e+00    7.740000e-02    1.554000e+01    3.421600e+02    1.042600e+02    4.269411e+01
40753   64328        2.448000e+00    1.690000e-01    1.144000e+01    2.995600e+02    3.548400e+02    3.026909e+02
40754   64328        2.350000e+00    1.866000e-01    9.830000e+00    1.474000e+01    8.300000e-01    1.480614e+02
40755   64328        3.331000e+00    3.240000e-02    1.097000e+01    6.310000e+00    3.080500e+02    2.519187e+02
40756   64328        3.217000e+00    8.640000e-02    7.730000e+00    2.540900e+02    2.481500e+02    1.475930e+02
40757   64328        2.364000e+00    1.873000e-01    2.480000e+00    2.693600e+02    3.572000e+01    1.412529e+02
40758   64328        2.792000e+00    1.270000e-01    1.007000e+01    8.175000e+01    2.162800e+02    1.625407e+00
40759   64328        3.951000e+00    1.241000e-01    9.300000e+00    1.331700e+02    5.697000e+01    1.010437e+02
40760   64328        3.060000e+00    5.740000e-02    7.760000e+00    3.136400e+02    5.845000e+01    2.105156e+02
40761   64328        3.170000e+00    9.770000e-02    1.185000e+01    1.926700e+02    1.591000e+01    6.335795e+01
40762   64328        2.757000e+00    2.533000e-01    8.140000e+00    1.950900e+02    4.846000e+01    1.628894e+02
40763   64328        2.569000e+00    1.514000e-01    5.620000e+00    2.220000e+01    2.690100e+02    1.210791e+01
40764   64328        2.598000e+00    1.834000e-01    9.430000e+00    9.378000e+01    3.317000e+02    2.421712e+02
40765   64328        2.575000e+00    1.491000e-01    7.910000e+00    2.529100e+02    3.386000e+01    2.022319e+02
40766   64328        2.966000e+00    9.810000e-02    1.331000e+01    2.674900e+02    3.365500e+02    1.167828e+02
40767   64328        2.777000e+00    2.148000e-01    2.620000e+00    6.459000e+01    2.608800e+02    2.420662e+01
40768   64328        2.787000e+00    1.683000e-01    7.660000e+00    1.866200e+02    3.154800e+02    2.172309e+02
40769   64328        3.093000e+00    2.009000e-01    1.681000e+01    1.466300e+02    1.167000e+02    2.374183e+02
40770   64328        2.772000e+00    8.280000e-02    4.630000e+00    3.287100e+02    7.300000e-01    1.014770e+02
40771   64328        3.177000e+00    3.300000e-02    1.040000e+01    8.912000e+01    1.922600e+02    6.252607e+01
40772   64328        2.246000e+00    1.148000e-01    8.220000e+00    2.951000e+01    2.004000e+02    1.244345e+02
40773   64328        2.952000e+00    4.060000e-02    1.200000e+01    9.480000e+00    5.671000e+01    3.415254e+02
40774   64328        2.713000e+00    5.260000e-02    5.620000e+00    1.406300e+02    3.179900e+02    9.528173e+01
40775   64328        2.362000e+00    2.337000e-01    9.270000e+00    3.297500e+02    3.949000e+01    2.490028e+02
40776   64328        3.188000e+00    7.840000e-02    3.730000e+00    1.329000e+01    3.416300e+02    1.941806e+02
40777   64328        2.610000e+00    5.720000e-02    1.070000e+01    3.551200e+02    1.770100e+02    2.163598e+02
40778   64328        3.117000e+00    5.860000e-02    1.229000e+01    1.518700e+02    3.243300e+02    1.634009e+02
40779   64328        2.793000e+00    9.610000e-02    2.620000e+00    1.891500e+02    1.644500e+02    2.770717e+02
40780   64328        3.088000e+00    1.254000e-01    9.740000e+00    4.160000e+01    3.232000e+01    1.042917e+02
40781   64328        1.923000e+00    8.950000e-02    2.653000e+01    1.293700e+02    3.516100e+02    6.057107e+01
40782   64328        3.085000e+00    8.440000e-02    1.137000e+01    1.450800e+02    1.584800e+02    3.430816e+02
40783   64328        2.880000e+00    7.800000e-03    9.250000e+00    1.244300e+02    3.053500e+02    2.312719e+01
40784   64328        1.886000e+00    6.440000e-02    2.140000e+01    2.258500e+02    2.135200e+02    3.524003e+02
40785   64328        3.135000e+00    2.471000e-01    1.559000e+01    2.804800e+02    4.221000e+01    7.953653e+01
40786   64328        2.651000e+00    1.762000e-01    1.200000e+01    8.853000e+01    7.912000e+01    2.241213e+02
40787   64328        2.336000e+00    2.013000e-01    1.305000e+01    3.277000e+01    2.396100e+02    1.365947e+02
40788   64328        3.167000e+00    1.967000e-01    1.494000e+01    2.042600e+02    2.297500e+02    2.024518e+02
40789   64328        2.744000e+00    1.335000e-01    1.443000e+01    1.789600e+02    3.087200e+02    1.870256e+02
40790   64328        2.997000e+00    1.046000e-01    9.740000e+00    1.902000e+01    4.663000e+01    6.424225e+01
40791   64328        3.166000e+00    3.083000e-01    1.463000e+01    1.055100e+02    7.828000e+01    1.181969e+02
40792   64328        3.207000e+00    8.410000e-02    2.133000e+01    2.274800e+02    1.825600e+02    1.582334e+02
40793   64328        3.038000e+00    1.215000e-01    1.300000e+00    2.051400e+02    1.734300e+02    1.453484e+02
40794   64328        2.687000e+00    2.702000e-01    5.390000e+00    1.446800e+02    2.404200e+02    2.502222e+02
40795   64328        3.183000e+00    1.706000e-01    2.774000e+01    1.899200e+02    3.775000e+01    8.341873e+01
40796   64328        2.396000e+00    2.155000e-01    1.031000e+01    8.640000e+00    3.026000e+02    2.044761e+01
40797   64328        2.653000e+00    1.841000e-01    2.120000e+00    3.763000e+01    2.406400e+02    2.222024e+02
40798   64328        2.559000e+00    1.906000e-01    1.235000e+01    3.223000e+02    4.399000e+01    2.613472e+02
40799   64328        2.640000e+00    1.920000e-01    7.930000e+00    1.603900e+02    8.739000e+01    1.188402e+02
40800   64328        3.101000e+00    1.373000e-01    4.060000e+00    2.910800e+02    6.657000e+01    2.439155e+02
40801   64328        2.542000e+00    1.020000e-01    2.960000e+01    2.032000e+01    1.093000e+01    2.199617e+02
40802   64328        2.761000e+00    1.720000e-01    1.475000e+01    2.249000e+01    2.322500e+02    8.934160e+01
